index_log, time_stamp, mode, thrust, roll, pitch, yaw, ae[0], ae[1], ae[2], ae[3], phi, theta, psi, sp, sq, sr, esp, esq, esr, sax, say, saz, bat_volt, P, P1, P2, temperature, pressure
469, 6513952, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -4, -945, 1744, -44, 31, 30, 0, 0, 0, -2078, 1064, 14648, 595, 0, 0, 0, 0, 0
470, 6523985, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -4, -946, 1747, -44, 32, 31, 0, 0, 0, -2096, 1060, 14660, 595, 0, 0, 0, 0, 0
471, 6534078, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -4, -946, 1749, -44, 32, 31, 0, 0, 0, -2086, 1062, 14680, 595, 0, 0, 0, 0, 0
472, 6543889, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -4, -946, 1752, -45, 32, 31, 0, 0, 0, -2092, 1062, 14700, 595, 0, 0, 0, 0, 0
473, 6554158, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -4, -946, 1755, -45, 32, 31, 0, 0, 0, -2090, 1040, 14714, 595, 0, 0, 0, 0, 0
474, 6563851, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -4, -947, 1758, -45, 33, 31, 0, 0, 0, -2062, 1044, 14682, 595, 0, 0, 0, 0, 0
475, 6573839, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -4, -947, 1761, -45, 33, 30, 0, 0, 0, -2042, 1034, 14696, 595, 0, 0, 0, 0, 0
476, 6583808, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -4, -947, 1764, -45, 32, 31, 0, 0, 0, -2044, 1040, 14706, 595, 0, 0, 0, 0, 0
477, 6593797, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -4, -947, 1767, -44, 32, 31, 0, 0, 0, -2024, 1008, 14702, 595, 0, 0, 0, 0, 0
478, 6603774, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -4, -947, 1770, -44, 32, 32, 0, 0, 0, -2034, 1036, 14726, 595, 0, 0, 0, 0, 0
479, 6613759, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -4, -947, 1772, -44, 32, 31, 0, 0, 0, -2034, 1042, 14720, 595, 0, 0, 0, 0, 0
480, 6623741, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -4, -947, 1775, -44, 32, 32, 0, 0, 0, -2044, 1044, 14680, 595, 0, 0, 0, 0, 0
481, 6633717, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -4, -947, 1778, -44, 32, 32, 0, 0, 0, -2044, 1034, 14712, 595, 0, 0, 0, 0, 0
482, 6643690, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -5, -947, 1781, -44, 32, 31, 0, 0, 0, -2036, 1008, 14688, 595, 0, 0, 0, 0, 0
483, 6653978, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -5, -947, 1784, -44, 31, 31, 0, 0, 0, -2042, 1026, 14702, 595, 0, 0, 0, 0, 0
484, 6663652, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -5, -947, 1787, -44, 31, 31, 0, 0, 0, -2030, 1006, 14712, 595, 0, 0, 0, 0, 0
485, 6673731, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -5, -947, 1790, -44, 31, 31, 0, 0, 0, -2036, 1010, 14694, 595, 0, 0, 0, 0, 0
486, 6683623, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -5, -947, 1793, -44, 31, 31, 0, 0, 0, -2064, 1026, 14660, 595, 0, 0, 0, 0, 0
487, 6693738, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -5, -947, 1796, -44, 31, 31, 0, 0, 0, -2074, 1022, 14644, 595, 0, 0, 0, 0, 0
488, 6703575, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -5, -948, 1799, -44, 31, 31, 0, 0, 0, -2078, 1034, 14672, 595, 0, 0, 0, 0, 0
489, 6713701, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -5, -948, 1802, -44, 32, 32, 0, 0, 0, -2088, 1036, 14692, 595, 0, 0, 0, 0, 0
490, 6723537, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -5, -948, 1805, -44, 32, 31, 0, 0, 0, -2084, 1030, 14704, 595, 0, 0, 0, 0, 0
491, 6733539, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -5, -948, 1807, -44, 32, 31, 0, 0, 0, -2102, 1040, 14722, 595, 0, 0, 0, 0, 0
492, 6743487, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -5, -949, 1810, -44, 32, 31, 0, 0, 0, -2088, 1032, 14714, 595, 0, 0, 0, 0, 0
493, 6753766, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -5, -949, 1813, -44, 33, 31, 0, 0, 0, -2072, 1030, 14724, 595, 0, 0, 0, 0, 0
494, 6763444, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -6, -949, 1816, -44, 32, 31, 0, 0, 0, -2056, 1020, 14742, 595, 0, 0, 0, 0, 0
495, 6773433, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -6, -949, 1819, -44, 33, 31, 0, 0, 0, -2016, 1030, 14728, 595, 0, 0, 0, 0, 0
496, 6783391, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -6, -949, 1822, -44, 32, 31, 0, 0, 0, -2004, 1034, 14748, 595, 0, 0, 0, 0, 0
497, 6793362, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -6, -949, 1825, -44, 32, 31, 0, 0, 0, -2022, 1026, 14712, 595, 0, 0, 0, 0, 0
498, 6803339, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -6, -949, 1828, -44, 32, 31, 0, 0, 0, -2024, 1040, 14680, 595, 0, 0, 0, 0, 0
499, 6813332, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -6, -949, 1831, -44, 32, 31, 0, 0, 0, -2042, 1048, 14740, 595, 0, 0, 0, 0, 0
500, 6823310, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -6, -949, 1833, -44, 32, 31, 0, 0, 0, -2026, 1038, 14700, 595, 0, 0, 0, 0, 0
501, 6833286, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -6, -949, 1836, -44, 31, 31, 0, 0, 0, -2028, 1030, 14694, 595, 0, 0, 0, 0, 0
502, 6843258, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -6, -949, 1839, -44, 32, 31, 0, 0, 0, -2058, 1042, 14716, 595, 0, 0, 0, 0, 0
503, 6853692, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -6, -949, 1842, -44, 31, 30, 0, 0, 0, -2058, 1064, 14660, 595, 0, 0, 0, 0, 0
504, 6863276, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -6, -949, 1845, -45, 31, 31, 0, 0, 0, -2072, 1066, 14686, 595, 0, 0, 0, 0, 0
505, 6873206, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -6, -949, 1848, -45, 31, 31, 0, 0, 0, -2076, 1050, 14672, 595, 0, 0, 0, 0, 0
506, 6883296, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -6, -950, 1851, -45, 31, 31, 0, 0, 0, -2076, 1034, 14660, 595, 0, 0, 0, 0, 0
507, 6893174, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -6, -950, 1853, -44, 33, 31, 0, 0, 0, -2038, 996, 14884, 595, 0, 0, 0, 0, 0
508, 6903311, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -6, -950, 1856, -45, 29, 30, 0, 0, 0, -2038, 1140, 14592, 595, 0, 0, 0, 0, 0
509, 6913139, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -7, -950, 1859, -47, 32, 31, 0, 0, 0, -2098, 900, 14922, 595, 0, 0, 0, 0, 0
510, 6923224, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -6, -951, 1862, -41, 30, 30, 0, 0, 0, -2042, 1232, 14590, 595, 0, 0, 0, 0, 0
511, 6933098, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -7, -951, 1865, -50, 31, 31, 0, 0, 0, -2062, 940, 14770, 595, 0, 0, 0, 0, 0
512, 6943067, 0, 2687, 0, 0, 0, 0, 0, 0, 0, -7, -951, 1868, -46, 32, 32, 0, 0, 0, -2062, 1034, 14718, 595, 0, 0, 0, 0, 0
